Seconds.milliseconds since 1970,Queue size of CMController,Acceleration value in x-direction,Acceleration value in y-direction,Acceleration value in z-direction,Label used for the current sample
1352711991.229,0,-0.004055,0.034235,-0.058032,0
1352711991.240,0,-0.002846,0.028802,-0.068507,0
1352711991.250,0,-0.004041,0.022168,-0.062064,0
1352711991.261,0,0.000943,0.007335,-0.040702,0
1352711991.272,0,0.003506,-0.008223,-0.026714,0
1352711991.283,0,0.000504,-0.018388,-0.018304,0
1352711991.293,0,-0.013407,0.005295,-0.050219,0
1352711991.304,0,-0.023994,0.019839,-0.062718,0
1352711991.315,0,-0.029286,0.021330,-0.052192,0
1352711991.326,0,-0.021936,0.001484,-0.025094,0
1352711991.336,0,-0.021414,-0.007307,0.006132,0
1352711991.347,0,-0.024884,-0.012187,0.031700,0
1352711991.358,0,-0.043793,-0.004416,0.017250,0
1352711991.369,0,-0.041736,0.009845,-0.001272,0
1352711991.379,0,-0.040943,0.017735,-0.006202,0
1352711991.390,0,-0.047862,0.017773,0.004381,0
1352711991.401,0,-0.047764,0.002899,0.019274,0
1352711991.412,0,-0.038061,0.005570,0.004808,0
1352711991.422,0,-0.040975,0.010146,0.003021,0
1352711991.433,0,-0.036229,0.011530,-0.007232,0
1352711991.444,0,-0.024504,0.002748,-0.018978,0
1352711991.455,0,-0.016953,0.000850,-0.022879,0
1352711991.465,0,-0.010282,-0.000042,-0.014680,0
1352711991.476,0,-0.019689,0.003304,-0.010593,0
1352711991.487,0,-0.023650,0.008702,-0.010551,0
1352711991.498,0,-0.022580,0.012838,-0.019113,0
1352711991.508,0,-0.015561,0.016751,-0.024214,0
1352711991.519,0,-0.012888,0.018588,-0.028877,0
1352711991.530,0,-0.006581,0.013179,-0.035258,0
1352711991.541,0,-0.004834,0.016322,-0.030727,0
1352711991.551,0,0.000301,0.003846,-0.018720,0
1352711991.562,0,0.002254,-0.001384,-0.005933,0
1352711991.573,0,0.006144,-0.005226,-0.004560,0
1352711991.584,0,0.007589,-0.000732,-0.012645,0
1352711991.594,0,0.009100,0.001895,-0.028406,0
1352711991.605,0,0.006027,0.013162,-0.036150,0
1352711991.616,0,0.005154,0.014090,-0.027089,0
1352711991.627,0,0.000289,0.006470,-0.012414,0
1352711991.637,0,-0.005836,0.004053,-0.000584,0
1352711991.648,0,-0.008198,0.005263,0.001377,0
1352711991.659,0,-0.009861,0.006951,-0.009112,0
1352711991.669,0,-0.003453,0.007673,-0.008114,0
1352711991.680,0,0.000859,0.001334,-0.002465,0
1352711991.691,0,-0.003022,-0.000462,-0.007765,0
1352711991.702,0,-0.003844,0.003010,-0.012049,0
1352711991.712,0,-0.003092,0.007706,-0.022571,0
1352711991.723,0,-0.004249,-0.000094,-0.018208,0
1352711991.734,0,-0.007925,-0.000517,-0.009490,0
1352711991.745,0,-0.012681,0.000687,-0.002904,0
1352711991.755,0,-0.010159,0.003612,-0.002091,0
1352711991.766,0,-0.015004,0.003520,-0.005300,0
1352711991.777,0,-0.014611,0.005238,-0.012184,0
1352711991.788,0,-0.012509,0.007151,-0.016196,0
1352711991.798,0,-0.017976,0.011979,-0.014018,0
1352711991.809,0,-0.016937,0.005345,-0.004486,0
1352711991.820,0,-0.012261,-0.001882,0.002598,0
1352711991.831,0,-0.003890,-0.010196,0.001475,0
1352711991.841,0,-0.007361,-0.001292,-0.005521,0
1352711991.852,0,-0.013657,0.004904,-0.013187,0
1352711991.863,0,-0.017735,0.008885,-0.013683,0
1352711991.874,0,-0.016164,0.007104,-0.003685,0
1352711991.884,0,-0.004939,-0.011543,0.015644,0
1352711991.895,0,-0.008242,-0.008875,0.009394,0
1352711991.906,0,-0.009786,0.001947,0.004517,0
1352711991.917,0,-0.004086,0.000112,-0.004635,0
1352711991.927,0,-0.004496,-0.001340,-0.005956,0
1352711991.938,0,-0.013558,-0.000688,-0.002846,0
1352711991.949,0,-0.011499,0.004663,-0.004351,0
1352711991.960,0,-0.007116,0.003234,-0.012556,0
1352711991.970,0,-0.008885,0.006601,-0.008980,0
1352711991.981,0,-0.006660,0.001501,-0.004871,0
1352711991.992,0,-0.005181,-0.005328,0.000791,0
1352711992.003,0,-0.000282,-0.006558,-0.002352,0
1352711992.013,0,-0.001979,0.000941,-0.011353,0
1352711992.024,0,-0.003753,0.007592,-0.004870,0
1352711992.035,0,-0.001400,0.001691,-0.004600,0
1352711992.046,0,0.003490,-0.004523,0.003851,0
1352711992.056,0,0.005620,-0.009630,-0.000059,0
1352711992.067,0,0.007816,-0.006177,-0.001605,0
1352711992.078,0,0.008308,-0.002015,-0.016286,0
1352711992.089,0,0.014991,0.003434,-0.019555,0
1352711992.099,0,0.013142,0.014524,-0.018535,0
1352711992.110,0,-0.002161,0.018824,-0.023618,0
1352711992.121,0,0.003444,0.012704,-0.008549,0
1352711992.132,0,-0.002278,0.008825,-0.006336,0
1352711992.142,0,-0.002597,0.003392,-0.001330,0
1352711992.153,0,0.004215,-0.008950,0.001575,0
1352711992.164,0,0.005541,-0.018726,-0.003898,0
1352711992.175,0,0.006081,-0.010955,-0.017897,0
1352711992.185,0,0.002919,0.002570,-0.026687,0
1352711992.196,0,0.002348,0.009738,-0.037077,0
1352711992.207,0,-0.007818,0.007360,-0.031219,0
1352711992.218,0,-0.008456,0.005979,-0.027532,0
1352711992.228,0,-0.010981,0.003647,-0.012237,0
1352711992.239,0,-0.015597,-0.000870,-0.004414,0
1352711992.250,0,-0.010811,-0.005399,-0.002133,0
1352711992.261,0,-0.009219,-0.007236,0.003756,0
1352711992.271,0,-0.009363,-0.010165,0.013740,0
1352711992.282,0,-0.005783,-0.012337,0.013147,0
1352711992.293,0,-0.014174,-0.003074,0.008938,0
1352711992.303,0,-0.016443,0.002032,0.015340,0
1352711992.314,0,-0.013057,-0.001762,0.021254,0
1352711992.325,0,-0.006512,0.000296,0.029533,0
1352711992.336,0,-0.004127,-0.000653,0.022067,0
1352711992.346,0,0.002243,0.004533,0.011971,0
1352711992.357,0,0.007680,0.007700,0.003444,0
1352711992.368,0,0.004664,0.010107,0.001833,0
1352711992.379,0,0.003680,0.015904,-0.002752,0
1352711992.389,0,-0.000986,0.017660,-0.007807,0
1352711992.400,0,0.000541,0.021034,-0.012279,0
1352711992.411,0,0.000946,0.020938,-0.011996,0
1352711992.422,0,0.000223,0.019329,-0.014082,0
1352711992.432,0,-0.004469,0.017112,-0.012561,0
1352711992.443,0,-0.006846,0.013273,-0.006794,0
1352711992.454,0,-0.001264,0.013659,-0.002858,0
1352711992.465,0,-0.000510,0.005046,-0.007997,0
1352711992.475,0,-0.002682,0.008729,-0.020337,0
1352711992.486,0,-0.001885,0.007156,-0.015864,0
1352711992.497,0,-0.004134,-0.001176,-0.009387,0
1352711992.508,0,-0.009905,-0.005167,0.000050,0
1352711992.518,0,-0.014414,-0.003012,0.007594,0
1352711992.529,0,-0.016370,-0.004344,0.018714,0
1352711992.540,0,-0.013113,-0.006587,0.015207,0
1352711992.551,0,-0.015483,-0.002438,0.012874,0
1352711992.561,0,-0.015725,-0.003732,0.011122,0
1352711992.572,0,-0.016661,-0.001109,0.012613,0
1352711992.583,0,-0.017162,-0.003360,0.013383,0
1352711992.594,0,-0.015786,-0.002321,0.005064,0
1352711992.604,0,-0.003006,0.000866,0.007192,0
1352711992.615,0,0.000558,-0.011188,0.013060,0
1352711992.626,0,-0.001112,-0.016507,0.018146,0
1352711992.637,0,-0.004459,-0.010755,0.012362,0
1352711992.647,0,-0.009990,-0.001181,0.003231,0
1352711992.658,0,-0.016773,0.004673,0.002373,0
1352711992.669,0,-0.015196,0.003273,-0.001248,0
1352711992.680,0,-0.015362,0.003834,0.001168,0
1352711992.690,0,-0.007167,0.004721,0.000417,0
1352711992.701,0,-0.008084,0.006907,-0.005264,0
1352711992.712,0,-0.009727,0.001160,-0.001611,0
1352711992.723,0,-0.010425,0.002318,0.003597,0
1352711992.733,0,-0.006847,0.003073,0.006712,0
1352711992.744,0,-0.006351,0.001248,0.007376,0
1352711992.755,0,-0.008971,0.007466,-0.000713,0
1352711992.766,0,-0.009474,0.011474,-0.012009,0
1352711992.776,0,-0.011772,0.015293,-0.007578,0
1352711992.787,0,-0.009193,0.015434,-0.001009,0
1352711992.798,0,-0.006140,0.003018,0.003943,0
1352711992.809,0,-0.004627,0.000669,0.002015,0
1352711992.819,0,-0.000005,0.006463,-0.005620,0
1352711992.830,0,-0.004472,0.005652,0.007781,0
1352711992.841,0,-0.002381,-0.004048,0.015937,0
1352711992.852,0,0.007349,-0.009065,0.013633,0
1352711992.862,0,0.010536,-0.002458,0.003179,0
1352711992.873,0,0.007839,0.003916,-0.008475,0
1352711992.884,0,-0.000670,0.009373,-0.005537,0
1352711992.895,0,-0.004112,0.003768,0.007858,0
1352711992.905,0,-0.004410,-0.004035,0.011318,0
1352711992.916,0,-0.003942,-0.002358,0.004897,0
1352711992.927,0,0.005261,0.002998,-0.001699,0
1352711992.938,0,0.002464,0.006156,-0.008703,0
1352711992.948,0,-0.003498,0.006388,-0.003165,0
1352711992.959,0,0.002703,0.003289,-0.004934,0
1352711992.970,0,-0.000250,0.001350,-0.004424,0
1352711992.980,0,-0.006421,0.002051,0.000817,0
1352711992.991,0,-0.007172,0.004286,0.001151,0
1352711993.002,0,-0.014638,0.007860,-0.004280,0
1352711993.013,0,-0.013026,0.011262,-0.009684,0
1352711993.023,0,-0.014104,0.008568,-0.001173,0
1352711993.034,0,-0.018749,0.006129,0.001636,0
1352711993.045,0,-0.022237,0.005920,0.004544,0
1352711993.056,0,-0.020791,0.009064,0.002256,0
1352711993.066,0,-0.006878,-0.005116,0.014419,0
1352711993.077,0,-0.009349,-0.007886,0.017556,0
1352711993.088,0,-0.014170,-0.005554,0.011158,0
1352711993.099,0,-0.010999,0.004086,0.007422,0
1352711993.109,0,-0.015530,0.002067,0.002688,0
1352711993.120,0,-0.018053,0.000000,0.005969,0
1352711993.131,0,-0.015462,-0.004373,0.010743,0
1352711993.142,0,-0.013534,-0.009982,0.010235,0
1352711993.152,0,-0.005879,-0.006391,0.004252,0
1352711993.163,0,-0.005505,0.002059,-0.003738,0
1352711993.174,0,-0.007039,0.001104,-0.003181,0
1352711993.185,0,-0.002465,-0.007540,0.011043,0
1352711993.195,0,-0.006237,-0.010517,0.009467,0
1352711993.206,0,-0.003428,-0.010633,0.009019,0
1352711993.217,0,-0.001151,-0.008638,0.008834,0
1352711993.228,0,0.006231,-0.010841,0.004684,0
1352711993.238,0,0.009838,-0.008127,-0.008274,0
1352711993.249,0,0.010780,-0.005694,-0.012660,0
1352711993.260,0,0.009124,-0.001158,-0.014004,0
1352711993.271,0,0.005415,0.000251,-0.020520,0
1352711993.281,0,0.011932,-0.002037,-0.036293,0
1352711993.292,0,0.077504,-0.016627,-0.052466,0
1352711993.303,0,0.010757,-0.019986,0.025815,0
1352711993.314,0,0.018542,-0.030094,0.040332,0
1352711993.324,0,0.017232,-0.025947,0.044268,0
1352711993.335,0,0.008639,-0.016160,0.028461,0
1352711993.346,0,-0.000823,0.000083,-0.002904,0
1352711993.357,0,-0.011439,0.015777,-0.021786,0
1352711993.367,0,-0.030403,0.024906,-0.015636,0
1352711993.378,0,-0.029966,0.022033,-0.001814,0
1352711993.389,0,-0.026972,0.015947,0.006908,0
1352711993.400,0,-0.012945,0.013748,0.007774,0
1352711993.410,0,-0.018400,0.016087,0.007144,0
1352711993.421,0,-0.014523,0.018049,-0.009808,0
1352711993.432,0,-0.007380,0.017259,-0.010684,0
1352711993.443,0,0.001261,-0.004921,0.000910,0
1352711993.453,0,0.009600,-0.007736,0.012900,0
1352711993.464,0,0.002400,-0.002201,0.010398,0
1352711993.475,0,0.001558,0.002370,0.003729,0
1352711993.486,0,0.009359,0.005141,0.008537,0
1352711993.496,0,0.004932,-0.000933,0.010542,0
1352711993.507,0,0.007024,-0.003519,0.015966,0
1352711993.518,0,0.002340,-0.000611,0.016846,0
1352711993.529,0,0.009175,0.011268,0.000604,0
1352711993.539,0,-0.001136,0.024660,-0.022068,0
1352711993.550,0,0.000341,0.015755,-0.012074,0
1352711993.561,0,-0.009419,0.009957,-0.006949,0
1352711993.572,0,-0.010062,0.007177,-0.004979,0
1352711993.582,0,-0.014958,0.013490,-0.007420,0
1352711993.593,0,-0.014077,0.019859,-0.012847,0
1352711993.604,0,-0.014935,0.024451,-0.013417,0
1352711993.614,0,-0.011148,0.016706,-0.010396,0
1352711993.625,0,-0.013353,0.002448,-0.005924,0
1352711993.636,0,-0.019277,0.002677,-0.004137,0
1352711993.647,0,-0.020707,0.003940,-0.007286,0
1352711993.657,0,-0.022270,0.005811,-0.007846,0
1352711993.668,0,-0.021503,-0.000965,-0.006448,0
1352711993.679,0,-0.009095,-0.005817,-0.006844,0
1352711993.690,0,-0.009316,-0.013852,0.002545,0
1352711993.700,0,-0.007026,-0.022700,0.004732,0
1352711993.711,0,0.001574,-0.021876,0.000928,0
1352711993.722,0,0.010208,-0.020539,-0.001965,0
1352711993.733,0,0.013894,-0.023235,-0.000644,0
1352711993.743,0,0.022179,-0.023604,0.005337,0
1352711993.754,0,0.023786,-0.020315,-0.006611,0
1352711993.765,0,0.026551,-0.012907,-0.007519,0
1352711993.776,0,0.025240,-0.022072,0.020866,0
1352711993.786,0,0.024045,-0.024530,0.034371,0
1352711993.797,0,0.016309,-0.016034,0.034538,0
1352711993.808,0,0.009861,-0.002120,0.017888,0
1352711993.819,0,0.006799,0.004742,0.011375,0
1352711993.829,0,0.003959,0.008641,0.011484,0
1352711993.840,0,-0.005875,0.007100,0.023115,0
1352711993.851,0,-0.017682,0.006388,0.034739,0
1352711993.862,0,-0.023209,0.008396,0.035127,0
1352711993.872,0,-0.024241,0.012992,0.034445,0
1352711993.883,0,-0.015687,0.024500,0.023255,0
1352711993.894,0,-0.025228,0.022026,0.004784,0
1352711993.905,0,-0.021825,0.012052,0.003104,0
1352711993.915,0,-0.019064,0.009887,0.003016,0
1352711993.926,0,-0.023193,0.017086,0.008363,0
1352711993.937,0,-0.019623,0.018451,0.006772,0
1352711993.948,0,-0.027429,0.019341,-0.003834,0
1352711993.958,0,-0.024626,0.018484,-0.000202,0
1352711993.969,0,-0.017369,0.013752,-0.007508,0
1352711993.980,0,-0.006206,0.009106,-0.018460,0
1352711993.991,0,-0.005299,0.016962,-0.029342,0
1352711994.001,0,-0.006899,0.025624,-0.035288,0
1352711994.012,0,0.010934,0.000845,-0.012127,0
1352711994.023,0,0.000548,-0.007834,0.001576,0
1352711994.034,0,-0.004535,-0.003989,0.005014,0
1352711994.044,0,0.001464,0.000019,0.012316,0
1352711994.055,0,-0.000308,-0.002719,0.005145,0
1352711994.066,0,0.007157,-0.001276,0.005410,0
1352711994.077,0,0.010841,0.001207,0.012685,0
1352711994.087,0,0.002497,0.006364,0.011054,0
1352711994.098,0,-0.002628,0.012511,0.006390,0
1352711994.109,0,-0.003395,0.015068,0.014147,0
1352711994.120,0,-0.003743,0.005231,0.023184,0
1352711994.130,0,-0.005496,-0.001460,0.032727,0
1352711994.141,0,-0.010118,-0.001446,0.024367,0
1352711994.152,0,-0.000921,-0.002792,0.005139,0
1352711994.163,0,-0.000898,0.002415,-0.000828,0
1352711994.173,0,-0.005739,0.000006,-0.005975,0
1352711994.184,0,0.000383,-0.005808,-0.000613,0
1352711994.195,0,0.006737,-0.007134,-0.002660,0
1352711994.206,0,0.010114,-0.006289,-0.006195,0
1352711994.216,0,0.008038,-0.002204,-0.020040,0
1352711994.227,0,-0.001971,-0.001020,-0.015484,0
1352711994.238,0,-0.010238,-0.001208,-0.010388,0
1352711994.249,0,-0.010985,-0.003130,-0.002663,0
1352711994.259,0,-0.010417,-0.003746,-0.004591,0
1352711994.270,0,-0.009789,0.003195,-0.011189,0
1352711994.281,0,-0.011553,0.003704,-0.014078,0
1352711994.291,0,-0.008939,0.001152,-0.005157,0
1352711994.302,0,-0.006146,0.001673,-0.004190,0
1352711994.313,0,-0.006257,-0.005255,0.001361,0
1352711994.324,0,-0.001146,-0.003222,0.005689,0
1352711994.334,0,0.001661,-0.006291,0.006673,0
1352711994.345,0,-0.000021,-0.001960,0.007269,0
1352711994.356,0,-0.004939,-0.000439,0.007269,0
1352711994.367,0,-0.002455,0.003139,-0.005397,0
1352711994.377,0,-0.000321,0.000572,0.004433,0
1352711994.388,0,-0.005726,-0.005471,0.007791,0
1352711994.399,0,-0.005899,-0.002150,0.006589,0
1352711994.410,0,-0.006349,0.002511,0.002766,0
1352711994.420,0,-0.011379,0.002924,0.000829,0
1352711994.431,0,-0.011502,0.010154,-0.004407,0
1352711994.442,0,-0.013937,0.008133,-0.003816,0
1352711994.453,0,-0.011461,0.008853,-0.004971,0
1352711994.463,0,-0.012515,0.007002,-0.003698,0
1352711994.474,0,-0.012204,0.008533,-0.013013,0
1352711994.485,0,-0.003577,0.005823,-0.022128,0
1352711994.496,0,-0.002566,0.000667,-0.018012,0
1352711994.506,0,-0.001919,0.000971,-0.008428,0
1352711994.517,0,-0.003375,0.004239,-0.007030,0
1352711994.528,0,-0.005891,0.003434,-0.005105,0
1352711994.539,0,-0.003268,0.005192,-0.001615,0
1352711994.549,0,-0.000530,0.002829,0.000897,0
1352711994.560,0,0.000182,0.005636,0.001100,0
1352711994.571,0,-0.006959,0.005468,0.011055,0
1352711994.582,0,-0.000908,0.000282,0.010832,0
1352711994.592,0,0.001291,0.005262,0.010682,0
1352711994.603,0,-0.010610,0.012762,0.003087,0
1352711994.614,0,-0.003611,0.012843,0.002340,0
1352711994.625,0,0.005831,-0.001419,0.008010,0
1352711994.635,0,0.008634,-0.003408,0.013876,0
1352711994.646,0,0.001486,-0.001615,0.004779,0
1352711994.657,0,-0.005200,0.004070,-0.001163,0
1352711994.668,0,-0.003839,0.004608,-0.006889,0
1352711994.678,0,0.002157,0.001178,-0.009974,0
1352711994.689,0,0.004548,0.000822,-0.006904,0
1352711994.700,0,0.000138,0.001932,-0.002752,0
1352711994.711,0,0.004227,-0.009953,0.008572,0
1352711994.721,0,-0.004035,-0.006602,0.004129,0
1352711994.732,0,-0.008971,0.000237,-0.002932,0
1352711994.743,0,-0.012190,0.008095,-0.007414,0
1352711994.754,0,-0.007386,0.003517,-0.008881,0
1352711994.764,0,-0.011871,0.001504,0.002617,0
1352711994.775,0,-0.019499,-0.000414,0.005828,0
1352711994.786,0,-0.018788,-0.002022,0.013133,0
1352711994.797,0,-0.011668,-0.003248,0.005448,0
1352711994.807,0,-0.007251,-0.010493,0.004876,0
1352711994.818,0,-0.016095,-0.001245,-0.002498,0
1352711994.829,0,-0.015270,-0.001436,-0.003649,0
1352711994.840,0,-0.009939,-0.002039,0.003503,0
1352711994.850,0,-0.008016,-0.001393,0.005255,0
1352711994.861,0,-0.009679,-0.001137,0.005300,0
1352711994.872,0,-0.007832,0.000635,0.003421,0
1352711994.883,0,-0.005850,-0.001687,0.005808,0
1352711994.893,0,-0.003244,-0.003038,0.008004,0
1352711994.904,0,-0.007093,-0.002640,0.007694,0
1352711994.915,0,-0.005929,-0.002658,0.006256,0
1352711994.925,0,-0.001919,0.002713,0.003840,0
1352711994.936,0,-0.000837,-0.000340,0.006862,0
1352711994.947,0,-0.001938,-0.001684,0.010856,0
1352711994.958,0,-0.003912,0.000727,0.009200,0
1352711994.968,0,0.001606,-0.000149,-0.001076,0
1352711994.979,0,0.002520,0.004736,-0.006591,0
1352711994.990,0,0.001717,0.001635,-0.006412,0
1352711995.001,0,0.003519,-0.000274,-0.003766,0
1352711995.011,0,0.007735,0.000281,0.003789,0
1352711995.022,0,0.012112,-0.000681,-0.000352,0
1352711995.033,0,0.006321,0.004312,-0.004713,0
1352711995.044,0,0.000893,0.003972,-0.007869,0
1352711995.054,0,0.000622,0.008766,-0.009731,0
1352711995.065,0,-0.002203,0.014377,-0.022708,0
1352711995.076,0,-0.000855,0.015773,-0.027403,0
1352711995.087,0,0.000923,0.014345,-0.017153,0
1352711995.097,0,-0.001412,0.003602,-0.001360,0
1352711995.108,0,-0.005880,-0.000691,0.010945,0
1352711995.119,0,-0.000978,-0.003698,0.011329,0
1352711995.130,0,-0.005818,0.002200,0.011659,0
1352711995.140,0,-0.012791,0.007267,0.007441,0
1352711995.151,0,-0.015099,0.009006,0.004486,0
1352711995.162,0,-0.015304,0.003612,0.002646,0
1352711995.173,0,-0.016365,0.005529,0.000071,0
1352711995.183,0,-0.009939,0.008908,-0.016781,0
1352711995.194,0,-0.008780,0.006306,-0.007573,0
1352711995.205,0,-0.009867,0.003480,0.003131,0
1352711995.216,0,-0.008110,0.001969,0.004918,0
1352711995.226,0,-0.004472,0.000932,0.000171,0
1352711995.237,0,-0.002106,0.004219,-0.001283,0
1352711995.248,0,-0.001927,-0.001029,-0.000016,0
1352711995.259,0,-0.005697,-0.000912,0.001332,0
1352711995.269,0,-0.002096,-0.003720,0.002803,0
1352711995.280,0,-0.004685,0.000634,-0.001708,0
1352711995.291,0,0.000700,0.002477,-0.009337,0
1352711995.302,0,-0.006875,-0.000781,-0.001948,0
1352711995.312,0,-0.013454,0.002427,0.000345,0
1352711995.323,0,-0.008306,0.004656,0.001893,0
1352711995.334,0,-0.006012,0.005412,-0.007485,0
1352711995.345,0,-0.006887,0.002261,-0.003625,0
1352711995.355,0,-0.010121,0.007503,-0.002343,0
1352711995.366,0,-0.006402,0.003398,-0.000608,0
1352711995.377,0,-0.007529,0.002872,0.000304,0
1352711995.388,0,-0.004039,0.000875,0.000038,0
1352711995.398,0,0.004912,-0.003243,0.001890,0
1352711995.409,0,0.003521,-0.006859,0.002403,0
1352711995.420,0,0.002824,-0.003706,-0.000553,0
1352711995.431,0,-0.006464,0.002085,0.002884,0
1352711995.441,0,-0.005599,0.002715,0.005240,0
1352711995.452,0,-0.005734,0.004294,0.003322,0
1352711995.463,0,0.003650,-0.003075,0.008834,0
1352711995.474,0,0.001346,-0.004026,0.009741,0
1352711995.484,0,0.002612,-0.006148,0.008990,0
1352711995.495,0,0.006767,-0.003710,0.012162,0
1352711995.506,0,0.008124,-0.006279,0.010405,0
1352711995.517,0,0.003048,-0.003245,0.005870,0
1352711995.527,0,0.006299,-0.001475,-0.001006,0
1352711995.538,0,0.005301,0.000814,-0.007048,0
1352711995.549,0,0.005858,-0.000015,-0.011806,0
1352711995.560,0,0.000388,0.002856,-0.008147,0
1352711995.570,0,-0.006258,0.007701,-0.002197,0
1352711995.581,0,-0.006767,0.004949,0.004417,0
1352711995.592,0,-0.003331,0.005655,0.008042,0
1352711995.602,0,-0.007403,0.009653,0.006303,0
1352711995.613,0,-0.007885,0.014318,-0.010910,0
1352711995.624,0,-0.014496,0.023368,-0.017609,0
1352711995.635,0,-0.014875,0.026282,-0.014444,0
1352711995.645,0,-0.017906,0.012106,-0.005164,0
1352711995.656,0,-0.023598,0.015179,-0.010700,0
1352711995.667,0,-0.020980,0.012225,-0.004882,0
1352711995.678,0,-0.017264,0.003129,0.003855,0
1352711995.688,0,-0.012673,-0.006690,0.005273,0
1352711995.699,0,-0.011028,-0.006278,-0.000763,0
1352711995.710,0,-0.013688,-0.003285,-0.003016,0
1352711995.721,0,-0.006172,-0.005907,-0.002410,0
1352711995.731,0,-0.002712,-0.005871,0.000018,0
1352711995.742,0,0.005150,-0.005898,0.007599,0
1352711995.753,0,0.002573,-0.011774,0.005426,0
1352711995.764,0,-0.000316,-0.004576,-0.001527,0
1352711995.774,0,-0.009708,-0.000287,-0.003142,0
1352711995.785,0,-0.009686,0.001428,0.001597,0
1352711995.796,0,-0.012260,0.002886,0.000902,0
1352711995.807,0,-0.010613,0.000797,0.002727,0
1352711995.817,0,-0.004903,-0.002745,0.013172,0
1352711995.828,0,0.004128,-0.009751,0.021317,0
1352711995.839,0,0.007962,-0.012407,0.019298,0
1352711995.850,0,0.000928,-0.005484,0.008313,0
1352711995.860,0,0.000774,0.005060,-0.015530,0
1352711995.871,0,0.002082,0.017775,-0.025840,0
1352711995.882,0,-0.001484,0.012721,-0.027971,0
1352711995.893,0,-0.000179,0.006626,-0.008927,0
1352711995.903,0,-0.000683,0.012086,-0.002483,0
1352711995.914,0,0.004079,0.004447,0.006416,0
1352711995.925,0,-0.000458,0.000979,0.009464,0
1352711995.936,0,-0.005816,0.001764,0.004396,0
1352711995.946,0,-0.007142,0.006307,-0.005188,0
1352711995.957,0,-0.006988,0.005664,-0.011299,0
1352711995.968,0,-0.003420,-0.002433,0.001000,0
1352711995.979,0,-0.006575,-0.002811,0.011675,0
1352711995.989,0,-0.010056,-0.002534,0.009341,0
1352711996.000,0,-0.007675,0.002703,0.005991,0
1352711996.011,0,-0.006724,-0.003356,-0.001509,0
1352711996.022,0,0.000196,-0.002291,-0.007815,0
1352711996.032,0,-0.012551,-0.002538,-0.004034,0
1352711996.043,0,-0.008567,-0.006171,0.005821,0
1352711996.054,0,0.002256,-0.011100,0.006992,0
1352711996.065,0,-0.001159,-0.003939,0.001089,0
1352711996.075,0,-0.013527,-0.000669,-0.004738,0
1352711996.086,0,-0.024360,0.005689,-0.000385,0
1352711996.097,0,-0.021072,-0.002242,0.000150,0
1352711996.108,0,-0.013819,-0.005326,0.005572,0
1352711996.118,0,-0.018854,-0.003165,0.004030,0
1352711996.129,0,-0.008892,-0.001595,0.004907,0
1352711996.140,0,-0.011100,0.001958,-0.006511,0
1352711996.151,0,-0.007325,0.009281,0.001346,0
1352711996.161,0,-0.006408,-0.002639,0.007078,0
1352711996.172,0,-0.003407,-0.010691,0.009360,0
1352711996.183,0,0.008026,-0.000382,0.001465,0
1352711996.194,0,0.007889,0.014120,-0.010790,0
1352711996.204,0,-0.008351,0.016458,-0.006090,0
1352711996.215,0,-0.013801,0.001792,0.006453,0
1352711996.226,0,-0.001773,-0.005142,0.011102,0
1352711996.236,0,-0.001466,-0.006304,0.008018,0
1352711996.247,0,-0.009993,0.005314,-0.008625,0
1352711996.258,0,-0.005084,0.006258,-0.013398,0
1352711996.269,0,-0.006603,0.012153,-0.018982,0
1352711996.279,0,-0.004437,0.009129,-0.027679,0
1352711996.290,0,0.002015,0.015199,-0.023590,0
1352711996.301,0,-0.001736,-0.006538,-0.003470,0
1352711996.312,0,0.005474,-0.020992,-0.000489,0
1352711996.322,0,0.013698,-0.031373,0.005329,0
1352711996.333,0,0.034522,-0.035476,0.028680,0
1352711996.344,0,0.069951,-0.062852,0.068809,0
1352711996.355,0,0.089647,-0.089788,0.089470,0
1352711996.365,0,0.103881,-0.096433,0.076119,0
1352711996.376,0,0.089236,-0.071207,0.079616,0
1352711996.387,0,0.060200,-0.056059,0.064584,0
1352711996.398,0,0.005945,-0.025253,0.045127,0
1352711996.408,0,-0.041002,0.016240,0.022469,0
1352711996.419,0,-0.070459,0.050365,-0.021929,0
1352711996.430,0,-0.080235,0.087077,-0.066589,0
1352711996.441,0,-0.077755,0.103976,-0.090891,0
1352711996.451,0,-0.058346,0.080159,-0.076851,0
1352711996.462,0,-0.019025,0.043625,-0.002781,0
1352711996.473,0,0.026035,-0.033497,0.055312,0
1352711996.484,0,0.011570,-0.025475,0.022335,0
1352711996.494,0,0.001214,0.025647,-0.030610,0
1352711996.505,0,-0.002635,0.066575,-0.081525,0
1352711996.516,0,-0.019244,0.085085,-0.097860,0
1352711996.527,0,-0.043368,0.084074,-0.099310,0
1352711996.537,0,-0.063339,0.089714,-0.092487,0
1352711996.548,0,-0.072348,0.085301,-0.068750,0
1352711996.559,0,-0.074870,0.080633,-0.053158,0
1352711996.570,0,-0.057040,0.068131,-0.036076,0
1352711996.580,0,-0.035545,0.042174,-0.020605,0
1352711996.591,0,-0.015519,0.015008,-0.007706,0
1352711996.602,0,0.002869,0.006567,-0.008761,0
1352711996.613,0,-0.009511,0.004608,0.007337,0
1352711996.623,0,-0.018997,0.004175,0.005989,0
